Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
subtype,string,20,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
time,string,8,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
type,string,16,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
unauthuser,string,66,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
unauthusersource,string,66,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
url,string,512,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
user,string,256,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
vd,string,32,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
vrf,uint8,3,12550,LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS,HTTPS request contained an invalid name so the session has been filtered by IP only,Web,URLFILTER,Information,6.2.0
action,string,11,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
crlevel,string,10,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
crscore,uint32,10,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
date,string,10,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
dstintf,string,32,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
dstintfrole,string,10,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
dstip,ip,39,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
dstport,uint16,5,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
eventtime,uint64,20,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
eventtype,string,32,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
fctuid,string,32,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
group,string,64,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
hostname,string,256,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
level,string,11,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
logid,string,10,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
msg,string,512,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
policyid,uint32,10,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
profile,string,64,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
rcvdbyte,uint64,20,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
referralurl,string,512,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
reqtype,string,8,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
sentbyte,uint64,20,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
service,string,36,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
sessionid,uint32,10,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
srcintf,string,32,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
srcintfrole,string,10,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
srcip,ip,39,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
srcport,uint16,5,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
subtype,string,20,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
time,string,8,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
type,string,16,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
unauthuser,string,66,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
unauthusersource,string,66,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
url,string,512,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
user,string,256,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
vd,string,32,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
vrf,uint8,3,12551,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK,Insufficient resources,Web,URLFILTER,Notice,6.2.0
action,string,11,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
crlevel,string,10,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
crscore,uint32,10,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
date,string,10,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
dstintf,string,32,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
dstintfrole,string,10,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
dstip,ip,39,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
dstport,uint16,5,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
eventtime,uint64,20,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
eventtype,string,32,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
fctuid,string,32,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
group,string,64,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
hostname,string,256,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
level,string,11,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
logid,string,10,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
msg,string,512,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
policyid,uint32,10,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
profile,string,64,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
rcvdbyte,uint64,20,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
referralurl,string,512,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
reqtype,string,8,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
sentbyte,uint64,20,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
service,string,36,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
sessionid,uint32,10,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
srcintf,string,32,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
srcintfrole,string,10,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
srcip,ip,39,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
srcport,uint16,5,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
subtype,string,20,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
time,string,8,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
type,string,16,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
unauthuser,string,66,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
unauthusersource,string,66,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
url,string,512,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
user,string,256,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
vd,string,32,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
vrf,uint8,3,12552,LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS,Getting the host name failed,Web,URLFILTER,Information,6.2.0
crlevel,string,10,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
crscore,uint32,10,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
date,string,10,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
dstintf,string,32,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
dstintfrole,string,10,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
dstip,ip,39,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
dstport,uint16,5,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
eventtime,uint64,20,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
eventtype,string,32,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
fctuid,string,32,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
group,string,64,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
hostname,string,256,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
level,string,11,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
logid,string,10,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
msg,string,512,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
policyid,uint32,10,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
profile,string,64,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
rcvdbyte,uint64,20,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
referralurl,string,512,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
reqtype,string,8,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
sentbyte,uint64,20,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
service,string,36,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
sessionid,uint32,10,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
srcintf,string,32,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
srcintfrole,string,10,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
srcip,ip,39,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
srcport,uint16,5,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
subtype,string,20,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
time,string,8,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
type,string,16,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
unauthuser,string,66,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
unauthusersource,string,66,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
url,string,512,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
user,string,256,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
vd,string,32,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
vrf,uint8,3,12553,LOG_ID_URL_FILTER_INVALID_CERT,Server certificate validation failed,Web,URLFILTER,Notice,6.2.0
action,string,11,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
crlevel,string,10,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
crscore,uint32,10,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
date,string,10,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
dstintf,string,32,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
dstintfrole,string,10,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
dstip,ip,39,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
dstport,uint16,5,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
eventtime,uint64,20,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
eventtype,string,32,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
fctuid,string,32,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
group,string,64,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
hostname,string,256,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
level,string,11,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
logid,string,10,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
msg,string,512,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
policyid,uint32,10,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
profile,string,64,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
rcvdbyte,uint64,20,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
referralurl,string,512,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
reqtype,string,8,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
sentbyte,uint64,20,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
service,string,36,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
sessionid,uint32,10,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
srcintf,string,32,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
srcintfrole,string,10,12554,LOG_ID_URL_FILTER_INVALID_SESSION,SSL session blocked because its identification number was unknown,Web,URLFILTER,Notice,6.2.0
