Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
tz,string,5,28673,LOGID_APP_CTRL_IM_BASIC_WITH_STATUS,Application control IM,App,SIGNATURE,Information,6.2.2
unauthuser,string,66,28673,LOGID_APP_CTRL_IM_BASIC_WITH_STATUS,Application control IM,App,SIGNATURE,Information,6.2.2
unauthusersource,string,66,28673,LOGID_APP_CTRL_IM_BASIC_WITH_STATUS,Application control IM,App,SIGNATURE,Information,6.2.2
user,string,256,28673,LOGID_APP_CTRL_IM_BASIC_WITH_STATUS,Application control IM,App,SIGNATURE,Information,6.2.2
vd,string,32,28673,LOGID_APP_CTRL_IM_BASIC_WITH_STATUS,Application control IM,App,SIGNATURE,Information,6.2.2
vrf,uint8,3,28673,LOGID_APP_CTRL_IM_BASIC_WITH_STATUS,Application control IM,App,SIGNATURE,Information,6.2.2
action,string,16,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
app,string,96,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
appcat,string,64,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
applist,string,64,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
authserver,string,32,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
date,string,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
devid,string,16,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
direction,string,8,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
dstintf,string,64,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
dstintfrole,string,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
dstip,ip,39,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
dstport,uint16,5,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
eventtime,uint64,20,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
eventtype,string,32,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
fctuid,string,32,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
group,string,64,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
level,string,11,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
logid,string,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
policyid,uint32,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
profile,string,36,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
profiletype,string,36,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
proto,uint8,3,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
service,string,80,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
sessionid,uint32,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
srcdomain,string,255,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
srcintf,string,64,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
srcintfrole,string,10,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
srcip,ip,39,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
srcport,uint16,5,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
subtype,string,20,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
time,string,8,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
type,string,16,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
tz,string,5,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
unauthuser,string,66,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
unauthusersource,string,66,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
user,string,256,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
vd,string,32,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
vrf,uint8,3,28674,LOGID_APP_CTRL_IM_BASIC_WITH_COUNT,Application control IM (chat message count),App,SIGNATURE,Information,6.2.2
action,string,16,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
app,string,96,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
appcat,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
applist,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
authserver,string,32,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
date,string,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
devid,string,16,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
direction,string,8,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
dstintf,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
dstintfrole,string,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
dstip,ip,39,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
dstport,uint16,5,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
eventtime,uint64,20,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
eventtype,string,32,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
fctuid,string,32,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
group,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
level,string,11,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
logid,string,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
policyid,uint32,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
profile,string,36,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
profiletype,string,36,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
proto,uint8,3,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
service,string,80,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
sessionid,uint32,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
srcdomain,string,255,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
srcintf,string,64,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
srcintfrole,string,10,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
srcip,ip,39,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
srcport,uint16,5,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
subtype,string,20,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
time,string,8,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
type,string,16,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
tz,string,5,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
unauthuser,string,66,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
unauthusersource,string,66,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
user,string,256,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
vd,string,32,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
vrf,uint8,3,28675,LOGID_APP_CTRL_IM_FILE,Application control IM (file),App,SIGNATURE,Information,6.2.2
action,string,16,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
app,string,96,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
appcat,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
applist,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
authserver,string,32,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
date,string,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
devid,string,16,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
direction,string,8,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
dstintf,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
dstintfrole,string,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
dstip,ip,39,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
dstport,uint16,5,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
eventtime,uint64,20,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
eventtype,string,32,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
fctuid,string,32,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
group,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
level,string,11,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
logid,string,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
policyid,uint32,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
profile,string,36,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
profiletype,string,36,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
proto,uint8,3,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
service,string,80,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
sessionid,uint32,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
srcdomain,string,255,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
srcintf,string,64,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
srcintfrole,string,10,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
srcip,ip,39,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
srcport,uint16,5,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
subtype,string,20,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
time,string,8,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
type,string,16,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
tz,string,5,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
unauthuser,string,66,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
unauthusersource,string,66,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
user,string,256,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
vd,string,32,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
vrf,uint8,3,28676,LOGID_APP_CTRL_IM_CHAT,Application control IM (chat),App,SIGNATURE,Information,6.2.2
action,string,16,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
app,string,96,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
appcat,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
applist,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
authserver,string,32,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
date,string,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
devid,string,16,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
direction,string,8,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
dstintf,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
dstintfrole,string,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
dstip,ip,39,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
dstport,uint16,5,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
eventtime,uint64,20,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
eventtype,string,32,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
fctuid,string,32,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
group,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
level,string,11,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
logid,string,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
policyid,uint32,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
profile,string,36,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
profiletype,string,36,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
proto,uint8,3,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
service,string,80,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
sessionid,uint32,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
srcdomain,string,255,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
srcintf,string,64,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
srcintfrole,string,10,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
srcip,ip,39,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
srcport,uint16,5,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
subtype,string,20,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
time,string,8,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
type,string,16,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
tz,string,5,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
unauthuser,string,66,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
unauthusersource,string,66,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
user,string,256,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
vd,string,32,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
vrf,uint8,3,28677,LOGID_APP_CTRL_IM_CHAT_BLOCK,Application control IM (chat blocked),App,SIGNATURE,Information,6.2.2
action,string,16,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
app,string,96,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
appcat,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
applist,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
authserver,string,32,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
date,string,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
devid,string,16,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
direction,string,8,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
dstintf,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
dstintfrole,string,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
dstip,ip,39,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
dstport,uint16,5,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
eventtime,uint64,20,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
eventtype,string,32,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
fctuid,string,32,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
group,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
level,string,11,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
logid,string,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
policyid,uint32,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
profile,string,36,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
profiletype,string,36,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
proto,uint8,3,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
service,string,80,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
sessionid,uint32,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
srcdomain,string,255,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
srcintf,string,64,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
srcintfrole,string,10,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
srcip,ip,39,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
srcport,uint16,5,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
subtype,string,20,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
time,string,8,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
type,string,16,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
tz,string,5,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
unauthuser,string,66,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
unauthusersource,string,66,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
user,string,256,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
vd,string,32,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
vrf,uint8,3,28678,LOGID_APP_CTRL_IM_BLOCK,Application control IM (blocked),App,SIGNATURE,Information,6.2.2
action,string,16,28704,LOGID_APP_CTRL_IPS_PASS,Application control (IPS) (pass),App,SIGNATURE,Information,6.2.2
